hash|author|date|comment
0ebc7b60e|Ben Alpert|Tue Jan 5 15:08:15 2016 -0800|Revert "Merge pull request #5689 from jimfb/cleanup-5151"
067547c1d|Jim|Tue Jan 5 14:42:05 2016 -0800|Merge pull request #5689 from jimfb/cleanup-5151
7f322b5a4|Matthew Hodgson|Tue Jan 5 02:28:25 2016 +0000|support onLoad synthetic event attribute on 'object' tags - useful for telling when SVGs embedded as objects have loaded
102cd2918|Jim|Mon Jan 4 13:34:20 2016 -0800|Merge pull request #5775 from facebook/fix-checkbox-wording
a8c2c80fd|Jim|Mon Jan 4 12:52:31 2016 -0800|Fix wording to make it more clear that checkbox (input) supports defaultChecked
bdcb69f43|Paul O’Shannessy|Sun Jan 3 13:45:26 2016 -0800|Merge pull request #5767 from yhagio/patch-2
c035179ef|Yuichi Hagio|Fri Jan 1 23:15:37 2016 -0500|Update 10.4-test-utils.md
3b96650e3|Paul O’Shannessy|Tue Dec 29 23:24:24 2015 -0800|Merge pull request #5748 from rickbeerendonk/year-agnostic-copyright
2a042a306|Ben Alpert|Tue Dec 29 14:39:05 2015 -0800|Website for 0.14.5
e15e059d7|Ben Alpert|Tue Dec 29 14:36:24 2015 -0800|Readme for 0.14.5
dd2dbd0a5|Ben Alpert|Tue Dec 29 14:36:15 2015 -0800|Changelog for 0.14.5
6dc7f1334|Ben Alpert|Tue Dec 29 14:35:10 2015 -0800|Upgrade fbjs to 0.6 in npm package too
2a6409827|Ben Alpert|Tue Dec 29 14:18:21 2015 -0800|0.14.4 blog post
7cc673806|Ben Alpert|Tue Dec 29 14:09:26 2015 -0800|Update a few changelog things forgotten in 3f355d99
8f720f8cd|Ben Alpert|Tue Dec 29 14:01:54 2015 -0800|update website for 0.14.4
a58cde6c7|Ben Alpert|Tue Dec 29 13:42:05 2015 -0800|Update readme for 0.14.4
53920e7c3|Ben Alpert|Tue Dec 29 13:40:43 2015 -0800|Changelog for 0.14.4
99dc2a73f|Ben Alpert|Tue Dec 29 12:19:53 2015 -0800|Upgrade fbjs to 0.6
62c9d999b|Ben Alpert|Tue Dec 29 13:34:55 2015 -0800|Merge pull request #5749 from spicyj/lib-native
c29642d6e|Ben Alpert|Tue Dec 29 12:13:26 2015 -0800|Add shim files for RN in npm package
bef45b0b1|Rick Beerendonk|Tue Dec 29 20:20:32 2015 +0100|Year-agnostic copyright message, like React Native uses, to prevent the need for yearly changes.
51295bf7d|Paul O’Shannessy|Tue Dec 29 00:21:24 2015 -0800|Merge pull request #5741 from mziwisky/patch-1
a0d6a98cb|Michael Ziwisky|Mon Dec 28 19:28:41 2015 -0600|Remove extraneous comment
713401f2e|Dan Abramov|Sat Dec 26 03:09:13 2015 +0000|Merge pull request #5736 from gaearon/document-svg-passthrough
feb4c487b|Dan Abramov|Fri Dec 25 18:51:09 2015 +0000|Document changes in #5714
53dabe748|Dan Abramov|Fri Dec 25 13:53:33 2015 +0000|Merge pull request #5714 from gaearon/passthrough-svg-attributes
98a710093|Dan Abramov|Fri Dec 25 13:50:10 2015 +0000|Use JSX in the new tests
f27e3aa75|Dan Abramov|Fri Dec 25 13:48:13 2015 +0000|Move the specific else if clause up
251d6c30b|Dan Abramov|Thu Dec 24 17:50:43 2015 +0000|Move SVG attribute deprecation warnings into a devtool
232a47ad0|Dan Abramov|Wed Dec 23 17:34:27 2015 +0000|Pass SVG attributes through
6e0a02357|iamchenxin|Thu Dec 24 14:57:30 2015 +0800|deleting some unecessary newline
badc15e3c|iamchenxin|Thu Dec 24 13:57:07 2015 +0800|update zh-docs (v0.14.3+)
82fe64a45|Jim|Wed Dec 23 19:02:58 2015 -0800|Merge pull request #5590 from jimfb/use-devtool-for-unknown-property-warning
edf195242|Ben Alpert|Wed Dec 23 17:55:08 2015 -0800|Merge pull request #5730 from spicyj/input-type-value
432578ef0|Ben Alpert|Wed Dec 23 16:25:18 2015 -0800|Add another test for #5729
5043b89d5|Ben Alpert|Wed Dec 23 15:49:32 2015 -0800|Merge pull request #5729 from spicyj/input-type-value
07c0bc616|Ben Alpert|Wed Dec 23 15:34:48 2015 -0800|Set input .type before .value always
d9dabac48|Ben Alpert|Wed Dec 23 15:08:43 2015 -0800|Remove now-unused instancesByReactID in DOMInput
0d5312559|Paul O’Shannessy|Wed Dec 23 11:53:12 2015 -0800|Merge pull request #5725 from RochesterinNYC/patch-1
a0741ab46|Paul O’Shannessy|Wed Dec 23 11:50:08 2015 -0800|Merge pull request #5716 from jwworth/pull-request-1450816256
56365f4ed|Paul O’Shannessy|Wed Dec 23 11:35:56 2015 -0800|Merge pull request #5721 from jdalton/fast-finish
6ff96441d|James Wen|Wed Dec 23 12:58:18 2015 -0500|Clarify React class constructor comments
35e1908bb|Jake Worth|Tue Dec 22 15:31:06 2015 -0500|Fix typos in posts
f0a15b993|John-David Dalton|Wed Dec 23 00:24:20 2015 -0600|Remove fast_finish in travis.yml.
4865ddf7e|Jim|Tue Dec 22 16:04:09 2015 -0800|Merge pull request #5712 from dortonway/master
109c9a91e|dortonway|Wed Dec 23 03:01:02 2015 +0300|Fix misunderstanding in tutorial
bae0f1954|Ben Alpert|Tue Dec 22 15:53:11 2015 -0800|Merge pull request #5308 from spicyj/rep
bb11639e2|Ben Alpert|Wed Oct 28 12:52:51 2015 -0700|Import ResponderEventPlugin changes from RN
89a0ef4ff|Paul O’Shannessy|Tue Dec 22 15:37:29 2015 -0800|Update badges to include coverage
85e646015|Paul O’Shannessy|Tue Dec 22 14:35:57 2015 -0800|Ensure build directory works when running jest:coverage on its own
1d8b81649|Paul O’Shannessy|Tue Dec 22 14:10:41 2015 -0800|Merge pull request #5711 from iamchenxin/docs122215
8fa1dfaa8|Paul O’Shannessy|Tue Dec 22 14:07:13 2015 -0800|Merge pull request #5713 from zpao/jest-coverage-followups
39c24bf6a|Paul O’Shannessy|Tue Dec 22 11:47:14 2015 -0800|Addjust travis for jest coverage
e68e17503|Paul O’Shannessy|Tue Dec 22 11:14:44 2015 -0800|Remove coverage options from package.json
f3dbc4026|Paul O’Shannessy|Tue Dec 22 10:25:34 2015 -0800|Split jest task into two
bbef2958b|Paul O’Shannessy|Tue Dec 22 10:07:36 2015 -0800|Merge pull request #5707 from jdalton/coveralls
5b98152a3|Paul O’Shannessy|Tue Dec 22 10:00:47 2015 -0800|Merge pull request #5709 from zpao/youtubenocookie
a9a4c9d9d|iamchenxin|Wed Dec 23 00:54:48 2015 +0800|Update zh-docs with 7e2a7f0
9b0ef9244|John-David Dalton|Mon Dec 21 14:05:03 2015 -0600|Add coveralls.
82ed8fb0c|Paul O’Shannessy|Tue Dec 22 00:54:04 2015 -0800|[docs] fixup other broken youtube-nocookie uses
7e2a7f0ce|Jim|Mon Dec 21 17:26:10 2015 -0800|Merge pull request #5706 from kchia/patch-3
88ce0fc95|Jim|Mon Dec 21 16:28:34 2015 -0800|Merge pull request #5708 from kchia/patch-4
c465c2ab7|Hou Chia|Mon Dec 21 15:03:09 2015 -0800|Corrects grammatical errors
744b1175f|Hou Chia|Mon Dec 21 14:51:10 2015 -0800|Capitalizes first letter of first word in the Step 1 instruction
14d859310|Dan Abramov|Mon Dec 21 21:23:07 2015 +0000|Fix a minor typo in Contributing
d872c2573|Dan Abramov|Mon Dec 21 21:07:20 2015 +0000|Fix the incorrect Jest watch command in Contributing
ac20cb2d8|Paul O’Shannessy|Mon Dec 21 12:57:18 2015 -0800|Merge pull request #5705 from facebook/gaearon-patch-1
9c57c3004|Jim|Mon Dec 21 12:55:55 2015 -0800|Merge pull request #5699 from jwworth/pull-request-1450702663
cd0c62ef7|Dan Abramov|Mon Dec 21 20:54:16 2015 +0000|Mention how to run specific tests in Jest
50af03410|Dan Abramov|Mon Dec 21 20:04:52 2015 +0000|Merge pull request #5695 from gaearon/patch-2
dae1152e6|Dan Abramov|Mon Dec 21 19:18:42 2015 +0000|Merge pull request #5702 from gaearon/patch-3
ca31e9f3f|Dan Abramov|Mon Dec 21 19:18:23 2015 +0000|Remove mention of grunt test --debug from README
dc9b3fedb|Dan Abramov|Mon Dec 21 19:14:26 2015 +0000|Mention that Jest can be used directly in Contributing
8d0efaf98|Jim|Mon Dec 21 10:29:09 2015 -0800|Merge pull request #5701 from cesarwbr/patch-1
a8b953327|Cesar William Alvarenga|Mon Dec 21 16:02:53 2015 -0200|Fix typo
a067949c9|Jake Worth|Mon Dec 21 06:57:52 2015 -0600|Fix typo
aad8024d0|Paul O’Shannessy|Sun Dec 20 21:11:29 2015 -0800|Merge pull request #5697 from kolodny/stricter-update-tests
1b85c9a6c|Paul O’Shannessy|Sun Dec 20 21:09:00 2015 -0800|Merge pull request #5698 from facebook/Daniel15-patch-1
abddb558e|Daniel Lo Nigro|Mon Dec 21 15:53:30 2015 +1100|Remove smart quotes from code snippet
7c0189fba|Moshe Kolodny|Sun Dec 20 21:50:25 2015 -0500|improved react-addons-update tests
89538d44a|Dan Abramov|Fri Dec 18 23:24:07 2015 +0000|Fix minor typos in the blog post
421d177dd|Dan Abramov|Fri Dec 18 21:32:32 2015 +0000|Fix children to be a prop in the blog post example
5563771ac|Ben Alpert|Fri Dec 18 12:53:27 2015 -0800|Merge pull request #5694 from spicyj/div-html-nesting
40d569298|Ben Alpert|Fri Dec 18 12:39:14 2015 -0800|Make sure div > html nesting is considered invalid
bdca170d2|Paul O’Shannessy|Fri Dec 18 12:42:33 2015 -0800|Merge pull request #5693 from gaearon/elements-post
9a6c5deeb|Paul O’Shannessy|Fri Dec 18 12:23:54 2015 -0800|Merge pull request #5692 from zpao/small-style-fixups
f56b28c07|Dan Abramov|Fri Dec 18 20:22:24 2015 +0000|Added post about components, elements, and instances
7a1d87bd3|Paul O’Shannessy|Fri Dec 18 11:27:49 2015 -0800|A couple small style fixups that were missed in recent PRs
8eabf8420|jim|Thu Dec 17 19:03:53 2015 -0800|Get rid of getNativeNode()
a3d6553a3|Vitor Balocco|Thu Dec 17 17:22:56 2015 +0100|Improve documentation for using React with Webpack
26f3785a8|jim|Wed Dec 16 19:13:49 2015 -0800|Use duck typing instead of allocating event objects
83328d492|Paul O’Shannessy|Wed Dec 16 18:57:14 2015 -0800|Merge pull request #5683 from zpao/build-no-vendor
b8315fdd5|Paul O’Shannessy|Wed Dec 16 18:08:26 2015 -0800|Don't build vendor files into build/modules
963b3caca|Ben Alpert|Wed Dec 16 16:09:33 2015 -0800|Merge pull request #5346 from prometheansacrifice/warn-immutable-props
c9c3c339b|Jim|Wed Dec 16 15:37:41 2015 -0800|Merge pull request #5216 from nLight/number-in-data-attrs-2329
ab37776cc|Jim|Wed Dec 16 15:34:04 2015 -0800|Merge pull request #5599 from zramaekers/shallow-compare-docs
0c15b01c3|Jim|Wed Dec 16 13:04:45 2015 -0800|Merge pull request #5602 from jimfb/error-boundaries
3afced6a7|Jim|Wed Apr 8 18:58:15 2015 -0700|Error boundaries.
a15293704|Paul O’Shannessy|Wed Dec 16 11:50:36 2015 -0800|Merge pull request #5673 from DJCordhose/reactelement-doc-fix
ccb97d8e5|Jim|Wed Dec 16 05:54:55 2015 -0800|Merge pull request #5587 from jimfb/ismounted-alternatives
20e5a95fe|Oliver Zeigermann|Wed Dec 16 11:26:32 2015 +0100|fixed docs on ReactElement that were out of sync with code
bec238a7c|Jim|Wed Dec 2 18:07:52 2015 -0800|Added post about upgrading your code to avoid isMounted()
6c8cbcae8|Paul O’Shannessy|Tue Dec 15 14:32:40 2015 -0800|Merge pull request #5663 from jonathanp/fix-code-comment
13080f99b|jpersson|Mon Dec 14 23:27:37 2015 -0500|Rephrase comment to better describe use of `warning()`
30ef05673|Jim|Thu Dec 3 07:02:55 2015 -0800|Moved unknown-prop warning into a devtool
a55ab282f|Jim|Thu Nov 12 13:40:25 2015 -0800|Initial outline for new devtools api
33217f0fb|Ben Alpert|Mon Dec 14 14:46:04 2015 -0800|Merge pull request #4888 from spicyj/ssr-no-queue
399716441|Ben Alpert|Mon Dec 14 14:45:44 2015 -0800|Merge pull request #5550 from spicyj/cc-speed
eee5d466a|Paul O’Shannessy|Mon Dec 14 14:11:15 2015 -0800|Merge pull request #5623 from freddyrangel/autocorrect_autocapitalize
b6a01d773|Paul O’Shannessy|Mon Dec 14 11:20:54 2015 -0800|Merge pull request #5658 from applegrain/clarify-dependency-installation
2ff1b2e9e|Lovisa Svallingson|Mon Dec 14 09:28:20 2015 -0700|Clarify dependency installation
db37deb17|Freddy Rangel|Mon Dec 7 23:11:09 2015 -0800|Autocorrect and autocapitalize should not be property
55bd20331|Jim|Sun Dec 13 13:13:44 2015 -0800|Merge pull request #5655 from adraeth/patch-1
83ee3c38a|Jim|Sun Dec 13 10:43:50 2015 -0800|Merge pull request #5654 from jutaz/bugfix/typos
682d61537|adraeth|Sun Dec 13 17:38:30 2015 +0100|Correct highlight in tutorial7.js snippet
088627343|Justas Brazauskas|Sun Dec 13 16:39:07 2015 +0200|Fix few typos in React docs and comments
410cc30bf|Jim|Fri Dec 11 12:13:48 2015 -0800|Merge pull request #5605 from thekevlau/patch-1
fcf74fe9d|Kevin Lau|Fri Dec 11 12:05:05 2015 -0800|Finalized wording
f28271007|Jim|Fri Dec 11 10:56:01 2015 -0800|Merge pull request #5644 from AndrewHenderson/patch-1
ef32927eb|Andrew Henderson|Thu Dec 10 22:44:36 2015 -0800|Helps avoid a common Issue when following tutorial
eeee27226|Jim|Thu Dec 10 18:27:17 2015 -0800|Merge pull request #5643 from koh-taka/patch-1
94325ea3e|koh-taka|Fri Dec 11 11:23:56 2015 +0900|Fix wrong script name (showdown -> marked)
bb084eba2|Jim|Thu Dec 10 15:21:55 2015 -0800|Merge pull request #5609 from vitorbal/patch-1
b1964ad8a|Vitor Balocco|Sat Dec 5 19:29:33 2015 +0100|Clarify usage of `.propTypes` and `.defaultProps` when using stateless functional components
4f7a2766e|Ben Alpert|Thu Dec 10 11:30:40 2015 -0800|Merge pull request #5640 from spicyj/no-typechecks
46f5251c6|Ben Alpert|Thu Dec 10 11:25:55 2015 -0800|Remove @typechecks
be964561e|Jim|Thu Dec 10 08:55:57 2015 -0800|Merge pull request #5610 from yangshun/change-devtools-message
3deca65a8|Tay Yang Shun|Fri Dec 11 00:48:53 2015 +0800|Change devtools install message on file: URLs
0130a04f0|Kevin Lau|Wed Dec 9 00:33:25 2015 -0800|added nuance about identifiers used in custom elements
c65ff201f|Ben Alpert|Sun Dec 6 20:27:03 2015 -0800|Merge pull request #5614 from mark-rushakoff/avoid-negative-lookahead
86b44349d|Mark Rushakoff|Sun Dec 6 13:46:16 2015 -0800|Avoid negative lookahead in regular expression
178fe648d|Jim|Sun Dec 6 05:01:15 2015 -0800|Merge pull request #5611 from dittos/irc-remove-2ndarg
14725ba76|Taeho Kim|Sun Dec 6 17:31:30 2015 +0900|Clean up caller sites of instantiateReactComponent
1d3ff2a15|Kevin Lau|Fri Dec 4 16:51:38 2015 -0800|Adding class->className as a JSX gotcha
856eb72b4|Paul O’Shannessy|Fri Dec 4 15:57:27 2015 -0800|Merge pull request #5593 from zwhitchcox/patch-3
b15c80696|zwhitchcox|Thu Dec 3 19:50:36 2015 -0500|Remove dead code
3faf9569d|Paul O’Shannessy|Fri Dec 4 14:49:53 2015 -0800|[blog] Diversity Scholarship 2016
67663ba2c|Paul O’Shannessy|Fri Dec 4 13:08:58 2015 -0800|Merge pull request #5603 from henryw4k/patch-3
4f9d8c31b|Paul O’Shannessy|Fri Dec 4 13:08:08 2015 -0800|Merge pull request #5600 from zwhitchcox/patch-4
2f7736786|Ben Alpert|Fri Dec 4 11:12:23 2015 -0800|Merge pull request #5595 from remko/select-bug
4a971c2d1|Henry Wong|Fri Dec 4 11:12:07 2015 -0800|chore(ReactComponentWithPureRenderMixin.js): made "Mixin" lowercase
c77f0b2fc|zwhitchcox|Fri Dec 4 10:10:52 2015 -0500|Change release to multi task
ad54e49f0|Zach Ramaekers|Fri Dec 4 08:53:33 2015 -0600|adding documentation pages for shallowCompare addon
7d699f406|Remko Tronçon|Fri Dec 4 09:26:57 2015 +0100|Fix single select incorrectly updating
f4744f3a7|Jim|Thu Dec 3 10:29:20 2015 -0800|Merge pull request #5588 from jimfb/setprops-replaceprops-deprecated
8c7603311|jim|Wed Dec 2 19:21:55 2015 -0800|Increase severity of setprops and replaceprops deprecations, since their removal is now imminent.
526d5c0ed|Jim|Thu Dec 3 04:04:45 2015 -0800|Merge pull request #5589 from wrakky/fix-minlength-docs
31253c251|Peter Newnham|Thu Dec 3 09:35:08 2015 +0000|Rename minlength to minLength in the tags and attributes documentation page
50c7b1792|Jim|Wed Dec 2 19:09:19 2015 -0800|Merge pull request #5570 from jimfb/remove-setprops-replaceprops
0be7786e1|Paul O’Shannessy|Wed Dec 2 11:30:49 2015 -0800|Merge pull request #5559 from shogunsea/docs-add-marked
3ca15b009|Paul O’Shannessy|Wed Dec 2 11:14:22 2015 -0800|Merge pull request #5584 from zwhitchcox/patch-2
b0ae95597|zwhitchcox|Wed Dec 2 08:52:51 2015 -0500|Update ref-10-glossary.md
8557cc0d6|Scott Feeney|Tue Dec 1 19:49:15 2015 -0800|Merge pull request #5561 from graue/setstate-cwm
9c21e2f3c|Scott Feeney|Sat Nov 28 16:42:36 2015 -0800|shallow render: fix setState in componentWillMount
6b3ee0e74|Ben Alpert|Tue Dec 1 11:34:40 2015 -0800|Merge pull request #5576 from spicyj/log-top-level
a0f88d29d|Ben Alpert|Mon Nov 30 19:31:31 2015 -0800|Log top-level renders with console.time
f5840e685|Paul O’Shannessy|Tue Dec 1 11:03:59 2015 -0800|Merge pull request #5581 from yuyokk/patch-1
36dfe62f6|Iurii Kucherov|Tue Dec 1 19:28:34 2015 +0100|Update 08.1-more-about-refs.md
13c398bef|Paul O’Shannessy|Mon Nov 30 23:33:26 2015 -0800|Merge pull request #5536 from zpao/keys-on-prototypes
25ef456b1|xxin|Fri Nov 27 18:18:55 2015 -0600|add marked source in tutorial doc
fbf81a843|jim|Mon Nov 30 11:46:07 2015 -0800|Remove setProps and replaceProps.
940a75b1f|Jim|Mon Nov 30 09:34:15 2015 -0800|Merge pull request #5564 from jackiewung/master
f1d3f7833|Jackie Wung|Sun Nov 29 18:07:31 2015 -0800|Fix file reference typo in starter
34fbcf20d|Paul O’Shannessy|Sat Nov 28 11:58:20 2015 -0800|Merge pull request #5526 from yangshun/todo-app-id
f48bb3a27|Paul O’Shannessy|Sat Nov 28 11:47:30 2015 -0800|Merge pull request #5520 from mhujer/docs-spread-fix-babel
6b641de6b|Paul O’Shannessy|Sat Nov 28 11:46:47 2015 -0800|Merge pull request #5546 from cody/singlechild
d54b151bc|Paul O’Shannessy|Sat Nov 28 11:30:35 2015 -0800|Merge pull request #5556 from timuric/patch-1
1e98c7854|Timur Carpeev|Fri Nov 27 12:33:57 2015 +0100|Avoid mutating state in the example code
ed8727ade|Martin Hujer|Fri Nov 20 20:02:54 2015 +0100|Transform rest and spread properties using Babel 6
50c81d5fe|Ben Alpert|Wed Nov 25 18:23:31 2015 -0800|Make createClass 10-15% faster on complex specs
ba0792e72|Ben Alpert|Wed Nov 25 18:22:10 2015 -0800|Add createClass stress test
8248470bd|Ben Alpert|Wed Nov 25 13:13:01 2015 -0800|Merge pull request #5547 from spicyj/mc-noq
418ba2748|Ben Alpert|Wed Nov 25 12:56:48 2015 -0800|Kill global queue in ReactMultiChild
08499f993|Ben Alpert|Wed Nov 25 12:58:26 2015 -0800|Turn on useCreateElement by default
372261634|Ben Alpert|Wed Nov 25 09:37:28 2015 -0800|Merge pull request #5543 from spicyj/rt103
c6025da95|Stefan Dombrowski|Wed Nov 25 17:34:40 2015 +0100|[docs] Single Child
54e6057b1|Paul O’Shannessy|Tue Nov 24 09:44:49 2015 -0800|Merge pull request #5523 from hejld/add-selection-and-composition-events-on-reference-page
e95d3dd81|Paul O’Shannessy|Tue Nov 24 09:44:03 2015 -0800|Merge pull request #5539 from matthewlooi/addCodeHighlightToTutorialDoc
58901af7a|Ben Alpert|Tue Nov 24 09:30:33 2015 -0800|Clarify wording in the tutorial
18a3a3979|hejld|Sat Nov 21 18:37:35 2015 +0100|Add missing sections to events reference page in IT and CN
e02bd0543|Matthew|Tue Nov 24 01:23:55 2015 -0500|add highlight to a line of code to tutorial20.js (all languages included)
f44a0778e|Paul O’Shannessy|Mon Nov 23 15:33:34 2015 -0800|Don't use `key` when defined on String, Number prototypes
d01188133|Paul O’Shannessy|Mon Nov 23 12:12:14 2015 -0800|Merge pull request #5533 from kryogenic/patch-1
b74e53c3c|Kale|Mon Nov 23 06:38:08 2015 -0700|Use null instead of '' in ternary expression
7ea1d1519|Paul O’Shannessy|Sun Nov 22 18:54:17 2015 -0800|Merge pull request #5524 from chenglou/woohoo-its-me
bf4bd1910|Tay Yang Shun|Sun Nov 22 11:54:39 2015 +0800|[docs] Use id for TodoApp example
60af7d1c3|Cheng Lou|Sat Nov 21 18:00:40 2015 -0500|Remove unreachable return from shouldUpdateReactComponent
c5867ea40|Paul O’Shannessy|Fri Nov 20 11:30:02 2015 -0800|Merge pull request #5518 from mhujer/docs-spread-fix
812e1a877|Ben Alpert|Fri Nov 20 11:21:06 2015 -0800|Merge pull request #5500 from hejld/master
64f795e5e|Sebastian Markbåge|Fri Nov 20 11:20:37 2015 -0800|Merge pull request #5411 from simonewebdesign/master
23edc0d27|Martin Hujer|Fri Nov 20 19:36:29 2015 +0100|Rest/Spread Properties may not be part of ES7
acabb22a1|Ben Alpert|Thu Nov 19 17:01:53 2015 -0800|Merge pull request #5503 from spicyj/measure-analyze
907dee2b5|Ben Alpert|Thu Nov 19 16:56:23 2015 -0800|Merge pull request #5451 from spicyj/empty-comments
1cdbff26a|Paul O’Shannessy|Thu Nov 19 15:56:25 2015 -0800|Merge pull request #5511 from KeweiCodes/patch-1
aa1e58a41|Paul O’Shannessy|Thu Nov 19 13:57:37 2015 -0800|Merge pull request #5508 from yangshun/patch-1
179263c72|Kewei Jiang|Fri Nov 20 10:01:29 2015 +1300|Typo
22a3f6724|Jim|Thu Nov 19 12:14:05 2015 -0800|Merge pull request #5510 from jimfb/useless-find-dom-nodes
1d071c20e|jim|Thu Nov 19 11:31:05 2015 -0800|Removed unnecessary variables/assertions.
c643ecd7c|Jim|Thu Nov 19 11:27:24 2015 -0800|Merge pull request #5495 from jimfb/remove-public-dom-instance
ab6892956|Tay Yang Shun|Fri Nov 20 00:56:25 2015 +0800|Add in missing closing </li> for docs template
0440de9f8|Paul O’Shannessy|Wed Nov 18 18:12:07 2015 -0800|update website for 0.14.3
399a6cfd1|Paul O’Shannessy|Wed Nov 18 18:03:41 2015 -0800|Update readme for 0.14.3
b40221973|Paul O’Shannessy|Wed Nov 18 13:29:28 2015 -0800|v0.14.3 blog post
fd0327037|Paul O’Shannessy|Wed Nov 18 12:36:17 2015 -0800|Changelog for 0.14.3
844ca8b6b|Ben Alpert|Wed Nov 18 16:16:34 2015 -0800|benchmarking: measure and analyze scripts
d1eba1f78|Paul O’Shannessy|Wed Nov 18 13:16:57 2015 -0800|Merge pull request #5501 from zpao/release-react-dom-server
5a80b2001|Paul O’Shannessy|Wed Nov 18 13:05:34 2015 -0800|Make sure react-dom-server is shipped in release process
a3779421a|hejld|Wed Nov 18 19:44:58 2015 +0100|Update DOM_OPERATION_TYPES mappings for ReactDefaultPerfAnalysis
1a6d1e74e|Ben Alpert|Tue Nov 17 23:53:00 2015 -0800|Merge pull request #5330 from laskos/fix-shallow-rendering-function-refs
e7a5a9804|Paul O’Shannessy|Tue Nov 17 23:24:27 2015 -0800|Merge pull request #5417 from zpao/ol-reversed
904e9e3ea|Paul O’Shannessy|Tue Nov 17 22:59:40 2015 -0800|Merge pull request #5445 from yangshun/controlled-components-in-tutorial
3812b9545|Tay Yang Shun|Wed Nov 18 14:43:03 2015 +0800|[docs] Use controlled components for tutorial
c4f134883|Paul O’Shannessy|Sat Nov 7 10:43:21 2015 -0800|Support reversed for <ol>s
60cba8fcf|Paul O’Shannessy|Tue Nov 17 21:57:51 2015 -0800|Merge pull request #5496 from zpao/reactdomserverfollowup
7729d5172|Paul O’Shannessy|Tue Nov 17 17:54:38 2015 -0800|Followup to #5381
c07b304c7|Paul O’Shannessy|Tue Nov 17 16:48:08 2015 -0800|Merge pull request #5381 from kevinrobinson/react-dom-server-package
538d0b08f|jim|Tue Nov 17 14:12:07 2015 -0800|Remove legacy dom node/ref stuff.
e03df26e6|Ben Alpert|Tue Nov 17 09:54:23 2015 -0800|Merge pull request #5493 from spicyj/gh-4589
6c89857cd|Ben Alpert|Tue Nov 17 09:41:24 2015 -0800|Finish comment in ReactDOMComponentTree
892352e95|Ben Alpert|Tue Nov 17 09:37:43 2015 -0800|Merge pull request #5489 from hejld/master
ba8c98739|hejld|Tue Nov 17 12:39:29 2015 +0100|Fix typos and redundant words
85a3142f0|Ben Alpert|Mon Nov 16 11:24:04 2015 -0800|Merge pull request #5481 from hejld/master
80bcc519d|Jim|Mon Nov 16 11:19:26 2015 -0800|Merge pull request #2774 from jimfb/webcomponents
94504c376|hejld|Mon Nov 16 11:56:26 2015 +0100|Remove rendundant 'the'; keep iff (if and only if)
7a453646b|Jim|Thu Dec 25 16:07:24 2014 -0800|Added info (example+doc) about react with webcomponents
96549a1f4|Paul O’Shannessy|Thu Nov 12 16:45:27 2015 -0800|Merge pull request #5458 from chicoxyzzy/update_deps
034cfc96c|Paul O’Shannessy|Thu Nov 12 15:57:17 2015 -0800|[docs] Properly fix Korean docs
72d9a8bc1|Paul O’Shannessy|Thu Nov 12 14:23:52 2015 -0800|[docs] Use updated Korean translation
09b7ff1fc|Paul O’Shannessy|Thu Nov 12 14:22:00 2015 -0800|Merge pull request #5444 from zpao/tutorial-ids-for-data
3bcb0d63f|Paul O’Shannessy|Tue Nov 10 16:12:49 2015 -0800|[tutorial] Use ids in comments data
dbe821297|chico|Thu Nov 12 16:02:45 2015 +0300|update deps
593a234c1|Manas|Sat Oct 31 15:29:48 2015 +0530|Warns when mutated props are passed.
2d5612913|Paul O’Shannessy|Thu Nov 12 09:57:55 2015 -0800|Merge pull request #5456 from hugo-agbonon/fix-classname-manipulation-doc
a2b471e09|Dmitriy Rozhkov|Mon Oct 19 23:36:12 2015 +0200|Allow all characters (except astral) specified in XML specs. fixes #2329
47253733d|Hugo Agbonon|Thu Nov 12 11:32:08 2015 +0100|Revert class name manipulation doc to english
ea31f924b|Ben Alpert|Wed Nov 11 22:21:22 2015 -0800|Merge pull request #5368 from spicyj/adler32
810426204|Paul O’Shannessy|Wed Nov 11 16:48:33 2015 -0800|Merge pull request #5390 from chicoxyzzy/arrayof-objectof-tests
951f3b6ba|Sebastian Markbåge|Wed Nov 11 16:45:12 2015 -0800|Merge pull request #5406 from acdlite/better-error-message-for-setState-in-constructor
12a20b184|Paul O’Shannessy|Wed Nov 11 10:31:01 2015 -0800|Merge pull request #5387 from MattijsKneppers/master
358140679|Ben Alpert|Wed Nov 11 10:04:14 2015 -0800|Use comment nodes for empty components
1220ccc80|Mattijs|Wed Nov 11 10:51:47 2015 +0100|update instructions of the following examples: basic-commonjs, basic-jsx-external and basic-jsx-precompile
fc245226f|Paul O’Shannessy|Tue Nov 10 15:22:34 2015 -0800|Merge pull request #5431 from zpao/license-in-packages
4cb210a9d|Jim|Tue Nov 10 15:12:08 2015 -0800|Merge pull request #5412 from yangshun/document-next-context
7d0ee2451|Tay Yang Shun|Wed Nov 11 07:05:41 2015 +0800|Add more documentation to Context page
575d1a509|Paul O’Shannessy|Tue Nov 10 14:43:57 2015 -0800|Merge pull request #5442 from nickclaw/patch-1
eecd2953c|Paul O’Shannessy|Tue Nov 10 14:42:28 2015 -0800|Merge pull request #5416 from bbrooks/undo-optimistic-update-on-error
e39f51429|Nicholas Clawson|Tue Nov 10 10:46:30 2015 -0800|Allow nonce attribute
