hash|author|date|comment
e7dab7e6c|Peter Bacon Darwin|Thu Mar 9 16:31:20 2017 +0000|feat(aio): hard code a "Home" image link into the toolbar
26efa3a25|Peter Bacon Darwin|Thu Mar 9 16:30:26 2017 +0000|style(aio): tidy up SCSS files
893652a81|Pete Bacon Darwin|Mon Mar 13 19:53:45 2017 +0000|fix(aio): upgrade to zone.js 0.7.8 (#15099)
6559425b0|Dzmitry Shylovich|Mon Mar 13 21:27:01 2017 +0300|fix(core): ErrorHandler should not rethrow an error by default (#15077)
df914ef4b|Tobias Bosch|Mon Mar 13 10:44:12 2017 -0700|fix(core): don’t recreate `TemplateRef` when used as a reference. (#15066)
4e1cf5b41|Georgios Kalpakas|Sun Mar 12 11:02:15 2017 +0200|build(aio): replace all occurrences of env vars on a line in `aio-builds-setup`
0c5f893f6|Georgios Kalpakas|Sun Mar 12 09:41:04 2017 +0200|test(aio): improve test description and expectations
17f5f3b32|Georgios Kalpakas|Thu Mar 9 22:15:26 2017 +0200|ci(aio): fix clean-up script on `ngbuilds.io`
3bb59902f|Georgios Kalpakas|Thu Mar 9 22:12:01 2017 +0200|docs(aio): add more docs about `aio-builds-setup`
b804a488c|Georgios Kalpakas|Wed Mar 8 16:30:55 2017 +0200|feat(aio): make it easy to keep relevant logs outside the docker container
cbde75e77|Georgios Kalpakas|Wed Mar 8 16:29:37 2017 +0200|feat(aio): redirect HTTP to HTTPS
413e11fac|Georgios Kalpakas|Wed Mar 8 16:26:51 2017 +0200|build(aio): remove redundant arg
0e2dd76c3|George Kalpakas|Mon Mar 13 19:29:45 2017 +0200|build: remove obsolete `ci-lite/` directory and files (#14994)
ff71eff15|Tobias Bosch|Mon Mar 13 09:45:04 2017 -0700|refactor(core): use flags in `Renderer2.setStyle` instead of booleans (#15045)
fa1920a02|George Kalpakas|Mon Mar 13 18:35:16 2017 +0200|feat(aio): enable deep-linking on deployed apps (until prerendering is done) (#15049)
71cd2957f|Pete Bacon Darwin|Mon Mar 13 16:34:40 2017 +0000|ci: add wardbell and gkalpak to aio approvers (#15030)
6c8638cf0|Tobias Bosch|Fri Mar 10 16:55:32 2017 -0800|feat(core): allow to provide multiple default testing modules (#15054)
8b5c6b273|Dzmitry Shylovich|Sat Mar 11 02:26:37 2017 +0300|fix(compiler): shouldn't throw when Symbol is used as DI token (#13701)
601494734|Chuck Jazdzewski|Fri Mar 10 15:05:48 2017 -0800|Revert "fix(core): ErrorHandler should not rethrow an error by default (#13534)"
1aebea52e|Dzmitry Shylovich|Sat Mar 11 01:44:14 2017 +0300|fix(core): ErrorHandler should not rethrow an error by default (#13534)
920b3d259|Alex Rickabaugh|Fri Mar 10 14:05:29 2017 -0800|feat(aio): support @angular/service-worker using the CLI generated service worker manifest (#15042)
fce55d87d|Ward Bell|Fri Mar 10 14:05:00 2017 -0800|feat(aio): add Kapunahele animations v2 (#15023)
53d62fa7d|Chuck Jazdzewski|Fri Mar 10 14:03:40 2017 -0800|ci: use angular-builds credentials for publishing artifacts (#15072)
a69afeb61|Chuck Jazdzewski|Fri Mar 10 13:54:28 2017 -0800|ci: skip root pullapproval for packages directory (#15071)
5f9fb911f|Dzmitry Shylovich|Sat Mar 11 00:05:17 2017 +0300|fix(compiler): improve error msg for unexpected closing tags (#14747)
d17d4a3b5|Chuck Jazdzewski|Fri Mar 10 12:26:19 2017 -0800|docs: add changelog for 4.0.0-rc.3
814dc107d|Chuck Jazdzewski|Fri Mar 10 12:21:52 2017 -0800|release: cut the 4.0.0-rc.3 release
bebedfed2|Jason Aden|Wed Mar 8 15:53:45 2017 -0800|build: build modules and examples for karma
2b4485488|Jason Aden|Wed Mar 8 14:48:20 2017 -0800|build: fix paths for examples tests
b74ab83d2|Jason Aden|Tue Mar 7 11:04:30 2017 -0800|refactor: update paths from modules/@angular to packages
da8ea350b|Jason Aden|Thu Mar 2 13:54:35 2017 -0800|refactor: More generic build.sh file
1efd50821|Jason Aden|Tue Mar 7 10:35:34 2017 -0800|build: update package.json to remove babel.
58dd4673c|Jason Aden|Tue Mar 7 10:27:56 2017 -0800|refactor: remove babel config files
72563b61f|Jason Aden|Mon Mar 6 16:51:03 2017 -0800|build: fix rollup config file paths
5aed1e36b|Jason Aden|Mon Mar 6 11:42:35 2017 -0800|refactor: move secondary entry point rollup configs.
8573e3657|Jason Aden|Thu Mar 2 12:12:46 2017 -0800|build: fix file paths after moving modules/@angular/* to packages/*
3e51a1998|Jason Aden|Thu Mar 2 10:48:42 2017 -0800|refactor: move angular source to /packages rather than modules/@angular
5ad5301a3|Ward Bell|Wed Mar 8 13:08:19 2017 -0800|feat(aio): add API list page (#14899)
174d4c8ef|Georgios Kalpakas|Tue Mar 7 11:39:37 2017 +0200|ci(aio): do not deploy PR if preconditions not met
4ca772eea|Georgios Kalpakas|Tue Mar 7 11:36:41 2017 +0200|refactor(aio): move scripts into `scripts/` directory
093d69f0f|Georgios Kalpakas|Mon Mar 6 22:31:43 2017 +0200|ci(aio): only deploy a preview if the PR touched relevant files
b4ec80b21|Georgios Kalpakas|Sun Mar 5 16:45:08 2017 +0200|docs(aio): document arg for auto-restarting the docker container on boot
a4476654a|Georgios Kalpakas|Sun Mar 5 16:43:07 2017 +0200|refactor(aio): use more intuitive log filepath
4210d2b4b|Georgios Kalpakas|Sun Mar 5 16:42:04 2017 +0200|test(aio): fix e2e tests
aa30c5014|Georgios Kalpakas|Sun Mar 5 16:40:37 2017 +0200|feat(aio): make it easier to create a docker image (less variables to overwrite)
fd34a58e1|Georgios Kalpakas|Sun Mar 5 16:32:44 2017 +0200|fix(aio): ensure `NGBUILDS_IO_KEY` is not printed
e40f81b56|Georgios Kalpakas|Fri Mar 3 01:58:31 2017 +0200|ci(aio): fail the build if preview deployment fails
5ab2e2870|Georgios Kalpakas|Thu Mar 2 22:54:19 2017 +0200|ci(aio): bringing in #14888 (because no patience)
a3a7cf209|Georgios Kalpakas|Thu Mar 2 14:46:06 2017 +0200|build(aio): allow overwriting env vars at build time
d9d9d9de6|Georgios Kalpakas|Thu Mar 2 11:06:34 2017 +0200|build(aio): allow passing parameters to `docker build`
7e67f37fc|Georgios Kalpakas|Thu Mar 2 00:39:37 2017 +0200|ci(aio): test aio-builds-setup as part of the `aio` job
d275667da|Georgios Kalpakas|Thu Mar 2 00:05:59 2017 +0200|build(aio): upgrade to latest and pin major pm2 version
03a5fd01c|Georgios Kalpakas|Thu Mar 2 00:04:03 2017 +0200|fix(aio): do not hardcode the domain in preview link comments
d28ea80db|Georgios Kalpakas|Wed Mar 1 15:18:51 2017 +0200|build(aio): always compile before running tests
0e9277b4c|Georgios Kalpakas|Wed Mar 1 15:16:38 2017 +0200|style(aio): change mock value for consistency
2796790c7|Georgios Kalpakas|Tue Feb 28 21:10:46 2017 +0200|feat(aio): verify uploaded builds based on JWT from Travis
028b27475|Georgios Kalpakas|Tue Feb 28 21:09:44 2017 +0200|feat(aio): support passing secrets as files to the docker container
3ed1f64d4|Georgios Kalpakas|Tue Feb 28 21:02:56 2017 +0200|feat(aio): implement `BuildVerifier`
96f11dad1|Georgios Kalpakas|Tue Feb 28 15:19:32 2017 +0200|feat(aio): implement `GithubTeams`
060d02eb8|Georgios Kalpakas|Tue Feb 28 14:17:20 2017 +0200|fix(aio): remove unnecessary `repoSlug` parameter from `GithubApi`
951e653b0|Georgios Kalpakas|Tue Feb 28 14:01:20 2017 +0200|feat(aio): implement `GithubApi.getPaginated()`
37348989f|Georgios Kalpakas|Mon Feb 27 22:40:13 2017 +0200|feat(aio): make `githubToken` mandatory for `GithubApi`
c5644e5a0|Georgios Kalpakas|Mon Feb 27 21:04:43 2017 +0200|refactor(aio): add `assertNotMissingOrEmpty()` helper
c8d87a936|Georgios Kalpakas|Mon Feb 27 12:11:55 2017 +0200|feat(aio): add support for HTTPS (certificates provided by host - fallback to self-signed)
6b8413f7b|Georgios Kalpakas|Mon Feb 27 12:04:49 2017 +0200|build(aio): update TypeScript (and other dependencies)
bc831ff4a|Georgios Kalpakas|Mon Feb 27 11:38:22 2017 +0200|feat(aio): check resolution of external URLs in HEALTHCHECK
8a8d4fe24|Georgios Kalpakas|Mon Feb 27 11:36:12 2017 +0200|test(aio): fix typos (repoSlag --> repoSlug)
9df9bdc0f|Georgios Kalpakas|Mon Feb 27 11:59:15 2017 +0200|style(aio): correctly type tuple
c8ead9bcd|Georgios Kalpakas|Mon Feb 27 11:35:34 2017 +0200|refactor(aio): use types intead of interfaces for functions
115164033|Georgios Kalpakas|Mon Feb 6 20:40:28 2017 +0200|ci(aio): add initial implementation for aio-builds setup
794f8f4e6|Georgios Kalpakas|Mon Feb 6 20:40:16 2017 +0200|build(aio): update .gitignore
ad3b44aef|Tobias Bosch|Tue Mar 7 16:36:12 2017 -0800|RendererV2 -> Renderer2 rename (#14998)
5df998d08|Victor Savkin|Tue Mar 7 17:27:20 2017 -0500|fix(router): do not finish bootstrap until all the routes are resolved (#14762)
1cff1250b|Tobias Bosch|Tue Mar 7 11:16:27 2017 -0800|refactor: remove old compiler options (#14891)
07122f0ad|George Kalpakas|Tue Mar 7 19:32:52 2017 +0200|fix(upgrade): populate upgraded component's view before creating the controller (#14289)
ebd446397|Peter Bacon Darwin|Mon Mar 6 15:08:34 2017 +0000|fix(aio): reimplement the top menu dropping into the side bar
55189b1b8|Peter Bacon Darwin|Mon Mar 6 14:55:03 2017 +0000|refactor(aio): simplify and document the NavigationService
b017fbe48|Peter Bacon Darwin|Mon Mar 6 14:17:49 2017 +0000|style(aio): rename local variable
0d6aa0cae|Peter Bacon Darwin|Mon Mar 6 14:15:57 2017 +0000|style(aio): rename const to camelCase
b70c881c0|Peter Bacon Darwin|Mon Mar 6 10:43:33 2017 +0000|docs(aio): fix paths to images
0d63e2a58|Peter Bacon Darwin|Mon Mar 6 10:23:49 2017 +0000|docs(aio): copy devguide images from angular.io
d83b7ba4c|Peter Bacon Darwin|Mon Mar 6 10:13:49 2017 +0000|refactor(aio): rename `activeNodes` to `selectedNodes`
46d6e8d19|Peter Bacon Darwin|Sun Mar 5 21:25:41 2017 +0000|fix(aio): reimplement side-nav
61ef756ef|Peter Bacon Darwin|Sat Mar 4 16:05:12 2017 +0000|fix(aio): ensure that only one request for navigation.json is made
3529813ca|Peter Bacon Darwin|Sun Mar 5 19:58:55 2017 +0000|fix(aio): move interfaces into their own files to workaround compile weirdness
b81693b30|Peter Bacon Darwin|Sun Mar 5 15:45:01 2017 +0000|fix(aio): no need for path and url properties in nav
581598317|Peter Bacon Darwin|Sun Mar 5 19:46:59 2017 +0000|fix(aio): correctly intercept links with LinkDirective
fe962f6de|Peter Bacon Darwin|Sun Mar 5 15:33:51 2017 +0000|fix(aio): LocationService urls should never start with a slash
04e14589c|Peter Bacon Darwin|Sat Mar 4 17:05:16 2017 +0000|docs(aio): make home doc the default home page
d6c1ccaf1|Peter Bacon Darwin|Sat Mar 4 17:00:54 2017 +0000|fix(aio): emit a hard-coded doc if file-not-found fails
4abd6f333|Peter Bacon Darwin|Sat Mar 4 16:27:38 2017 +0000|fix(aio): map the empty url to the correct doc path
dd5092274|Peter Bacon Darwin|Sat Mar 4 16:24:09 2017 +0000|refactor(aio): move document path computation
66cc88c8a|Peter Bacon Darwin|Sat Mar 4 16:05:37 2017 +0000|fix(aio): ensure that only one request per document is made
b44bc9c02|Peter Bacon Darwin|Mon Mar 6 14:08:38 2017 +0000|test(aio): add mock services
b7e76cc2e|Chuck Jazdzewski|Mon Mar 6 18:03:38 2017 -0800|ci: re-enable publishing master artifacts (#14973)
3651d8d67|Tobias Bosch|Mon Mar 6 17:15:08 2017 -0800|fix: throw for synthetic properties / listeners by default (#14880)
ba4b6f58d|Tobias Bosch|Mon Mar 6 17:08:22 2017 -0800|fix(core): allow to use the `Renderer` outside of views. (#14882)
6cd3326b5|Tobias Bosch|Mon Mar 6 17:01:45 2017 -0800|fix(compiler): don’t throw for empty array literal in assignments (#14878)
6bc648276|Dzmitry Shylovich|Tue Mar 7 04:00:25 2017 +0300|fix(compiler): improve error message when a module imports itself (#14646)
f2adb2900|Miško Hevery|Thu Mar 2 11:07:22 2017 -0800|refactor: remove the symlink hack from tsc-wrapped (#14837)
8343fb774|Miško Hevery|Thu Mar 2 09:37:01 2017 -0800|refactor: remove lang.ts (#14837)
84a65cf78|Miško Hevery|Wed Mar 1 15:18:10 2017 -0800|refactor: remove `global` from facade/lang (#14837)
b0e083907|Miško Hevery|Wed Mar 1 14:10:59 2017 -0800|refactor: remove facade/collection (#14837)
4fe0b9094|Miško Hevery|Wed Mar 1 10:54:24 2017 -0800|refactor: remove facade/browser (#14837)
928c5657c|Miško Hevery|Wed Mar 1 10:28:52 2017 -0800|refactor: remove EventEmitter from facade (#14837)
728fe472f|Igor Minar|Sun Mar 5 11:53:45 2017 -0800|ci: replace '| head -n1' with 'git log -1' due to  broken pipe breaking -o pipefail
32990307f|Igor Minar|Sun Mar 5 11:43:25 2017 -0800|ci: turn on bash xtrace in publish-build-artifacts.sh to debug deploy failure on master
00fdcf4e5|Peter Bacon Darwin|Fri Mar 3 11:17:19 2017 +0000|build: allow check-environment.js to be run directly
ab0db66bf|Peter Bacon Darwin|Fri Mar 3 11:18:15 2017 +0000|build(aio): move gulp tasks to package.json
875765650|Peter Bacon Darwin|Thu Mar 2 20:39:19 2017 +0000|build(aio): upgrade to angular 4.0.0-rc.2
01ff42768|Peter Bacon Darwin|Thu Mar 2 13:28:28 2017 +0000|test(aio): reimplemented all the commented-out unit tests
2ebfa2ff3|Peter Bacon Darwin|Thu Mar 2 12:20:42 2017 +0000|test(aio): add placeholder test descriptions
b09ee424b|Peter Bacon Darwin|Thu Mar 2 12:20:26 2017 +0000|refactor(aio): reorganize search service for easier testing
b8321e2f7|Igor Minar|Sun Mar 5 08:12:32 2017 -0800|ci: add comment and remove debugging printenv statement
b8f0c3dc7|Igor Minar|Sun Mar 5 01:49:10 2017 -0800|ci: redo how env variables are set and shared in ci to prevent collisions
91fe3aadb|Igor Minar|Sun Mar 5 01:32:09 2017 -0800|ci: delete obsolete files and move scripts/ci-lite/ to scripts/ci/
a24e652f2|Igor Minar|Thu Mar 2 00:22:24 2017 -0800|ci: clean up CI logging, folding, add build time logging, and improve error handling (#14425)
207298cd3|Peter Bacon Darwin|Wed Mar 1 22:54:21 2017 +0000|build(aio): generate marketing docs JSON files
62eafa4ee|Peter Bacon Darwin|Wed Mar 1 22:43:14 2017 +0000|test(aio): fix up links in app e2e test
4626ca2bf|Peter Bacon Darwin|Wed Mar 1 19:16:40 2017 +0000|build(aio): add file-not-found doc
38bb74400|Peter Bacon Darwin|Wed Mar 1 22:40:01 2017 +0000|fix(aio): remove external HTML and SCSS from app component
dca83ec73|Peter Bacon Darwin|Wed Mar 1 23:05:16 2017 +0000|feat(aio): add search service and search UI
71e22b8d1|Peter Bacon Darwin|Wed Mar 1 14:30:25 2017 +0000|feat(aio): implement doc and navigation UI
371dc4744|Peter Bacon Darwin|Wed Mar 1 11:55:46 2017 +0000|feat(aio): add navigation service
4767f107f|Peter Bacon Darwin|Wed Mar 1 11:27:54 2017 +0000|feat(aio): add logger service
5ae4b77d8|Peter Bacon Darwin|Wed Mar 1 11:24:11 2017 +0000|feat(aio): add document service
887d32a9b|Peter Bacon Darwin|Wed Mar 1 11:23:47 2017 +0000|feat(aio): add location service
3883b736c|Peter Bacon Darwin|Wed Mar 1 11:23:12 2017 +0000|build(aio): content documents should have a `contents` field
c2e672cd1|Peter Bacon Darwin|Wed Mar 1 14:35:28 2017 +0000|docs(aio): add NOTES
93c0ab713|Peter Bacon Darwin|Wed Mar 1 14:34:27 2017 +0000|fix(aio): remove previous files
e6e8123bd|Olivier Combe|Thu Mar 2 08:58:05 2017 +0100|build: update to yarn 0.21.3 (#14805)
49aa50886|Igor Minar|Wed Mar 1 23:22:56 2017 -0800|docs: add 2.4.9 release notes
180b70522|Igor Minar|Wed Mar 1 22:44:50 2017 -0800|release: cut the 4.0.0-rc.2 release
0f94b93c8|Igor Minar|Wed Mar 1 22:44:18 2017 -0800|docs: add changelog for 4.0.0-rc.2
de57b2d9f|Igor Minar|Wed Mar 1 22:43:38 2017 -0800|docs: update 2.4.9 release schedule
9560ad81b|Matias Niemelä|Wed Mar 1 17:13:06 2017 -0800|fix(animations): make animations work in AOT (#14775)
3168ef75d|Jason Aden|Wed Mar 1 15:59:09 2017 -0800|build: fix secondary entry point es5 output and core Rx references (#14820)
b6e6fc172|Dzmitry Shylovich|Thu Mar 2 02:37:16 2017 +0300|docs: fix changelog to list npm command for Windows (#14812)
dd499010b|Igor Minar|Wed Mar 1 12:09:24 2017 -0800|ci: add NGBUILDS_IO_KEY to .travis.yaml for ngbuilds.io integration
d2803da8b|Igor Minar|Wed Mar 1 12:14:47 2017 -0800|ci: add AlexE and Jason to the build-and-ci pullapprove group
a6996a9cd|Chuck Jazdzewski|Wed Mar 1 14:45:00 2017 -0800|fix(tsc-wrapped): validate metadata in static members of a class (#14772)
6bae7378b|Chuck Jazdzewski|Wed Mar 1 13:23:34 2017 -0800|fix(language-service): tolerate errors in decorators (#14634)
7a66a4115|Chuck Jazdzewski|Wed Mar 1 13:22:46 2017 -0800|test(language-service): test `@angular/language-service` can be loaded by tsserver.js (#14721)
79fc1e395|Tobias Bosch|Wed Mar 1 12:17:43 2017 -0800|fix(compiler): apply element bindings before host bindings (#14823)
9402df92d|vikerman|Wed Mar 1 11:19:22 2017 -0800|test(platform-server): enable meta tag and title service specs for server (#14574)
47bdc2b0b|vikerman|Wed Mar 1 11:16:56 2017 -0800|fix(platform-server): don't setup Testability and TestabilityRegistry on the server (#14510)
49b462e81|Alex Eagle|Wed Mar 1 08:05:22 2017 -0800|test: closure integration test for change detection (#14691)
5753de50f|Victor Berchet|Wed Mar 1 08:03:14 2017 -0800|fix(core): fix `isComponentView()` and `isEmbeddedView()` tests (#14789)
d1182af1a|Victor Berchet|Wed Mar 1 08:02:37 2017 -0800|refactor: change remaining `<template>` to `<ng-template>` (#14706)
bc9e1debf|Cédric Exbrayat|Wed Mar 1 17:02:02 2017 +0100|docs: changelog - fix else example (#14766)
fc9e6b2a0|Victor Berchet|Wed Mar 1 08:01:08 2017 -0800|docs: add details about `OpaqueToken` deprecation in the changelog (#14790)
968995a4c|Martin Probst|Wed Mar 1 15:49:25 2017 +0100|fix(upgrade): fix upgrade component Closure optimization. (#14801)
5ba55b0e0|Tobias Bosch|Tue Feb 28 14:16:26 2017 -0800|fix(compiler): fix identifier names of `EMPTY_MAP` / `EMPTY_ARRAY` (#14806)
126fda261|Tobias Bosch|Mon Feb 27 23:08:19 2017 -0800|perf: delete pre-view-engine core, compiler, platform-browser, etc code (#14788)
e58cb7ba0|Dzmitry Shylovich|Tue Feb 28 03:17:14 2017 +0300|docs: fix animations module instructions in the changelog (#14729)
5caab71f7|Tobias Bosch|Mon Feb 27 13:28:41 2017 -0800|refactor: make identifiers for generated code small to improve dev size
d2e42567a|Tobias Bosch|Mon Feb 27 13:00:49 2017 -0800|fix(core): call lifecycle hooks for siblings in declaration order
14d37fe05|Tobias Bosch|Mon Feb 27 09:14:18 2017 -0800|refactor(core): move `NodeType` and `ProviderType` into `NodeFlags`
f356041f0|Mike Brocchi|Mon Feb 27 14:26:16 2017 -0500|docs: update version in changelog to reflect RC.1 (not 0) (#14740)
77682a339|Tobias Bosch|Mon Feb 27 11:23:37 2017 -0800|fix(compiler): quote `animation` in `RendererTypeV2` and skip if empty (#14773)
213e210a9|Igor Minar|Sat Feb 25 20:17:02 2017 -0800|docs: changelog - add anchor to the FESM section
c868457e2|Igor Minar|Sat Feb 25 20:15:50 2017 -0800|docs: improve Flat ES Modules docs
f32f4de95|Igor Minar|Fri Feb 24 18:24:18 2017 -0800|docs: more changelog fixes
26ed2621a|Igor Minar|Fri Feb 24 18:22:30 2017 -0800|docs: fix typo in the changelog
c7d1b3664|Igor Minar|Fri Feb 24 18:08:28 2017 -0800|docs: update release schedule due to bad 4.0.0-rc.0 release
da79ad3ce|Igor Minar|Fri Feb 24 14:45:50 2017 -0800|build: cut 4.0.0-rc.1
7b02eae0e|Igor Minar|Fri Feb 24 17:39:18 2017 -0800|build: manually bump tsc-wrapped version to rc.0
0c01d990b|Igor Minar|Fri Feb 24 14:45:30 2017 -0800|docs: add changelog for 4.0.0-rc.0
2602b039b|Tobias Bosch|Fri Feb 24 16:28:14 2017 -0800|fix(animations): ignore triggers that are registered multiple times (#14723)
9186068df|Tobias Bosch|Fri Feb 24 15:15:18 2017 -0800|fix(animations): always create a new `AnimationRenderer`
8824e3932|Tobias Bosch|Fri Feb 24 14:47:36 2017 -0800|refactor(platform-browser): extract animations providers into separate file
932a02f1c|Jason Aden|Fri Feb 24 15:16:24 2017 -0800|build(language-service): fix tsconfig needed for language-service rollup (#14717)
3c9a46c23|Igor Minar|Fri Feb 24 13:03:55 2017 -0800|fix(core): fix directive instantiation (#14715)
436a17955|Tobias Bosch|Fri Feb 24 12:10:19 2017 -0800|fix(animations): properly cache renderer and namespace triggers (#14703)
5094aef8f|Chuck Jazdzewski|Fri Feb 24 11:52:18 2017 -0800|fix(compiler-cli): fix flat module import on Windows (#14712)
93ddd3810|Matias Niemelä|Fri Feb 24 09:36:58 2017 -0800|refactor(animations): make modules and bundles into plural Animations (#14695)
32c2fd5c9|Matias Niemelä|Fri Feb 24 00:32:19 2017 -0800|refactor(animations): change NoOp -> Noop (#14690)
1f3198cb5|Peter Bacon Darwin|Wed Feb 22 18:13:21 2017 +0000|feat(aio): copy example code from angular.io
3e34ba01b|Peter Bacon Darwin|Wed Feb 22 18:09:39 2017 +0000|docs(aio): migrate content docs from angular.io
c3247c64a|Peter Bacon Darwin|Tue Feb 21 13:24:11 2017 +0000|docs(aio): remove unused partial file
1282da1b1|Peter Bacon Darwin|Wed Feb 22 18:12:34 2017 +0000|feat(aio): support unannotated JSON example files
1c08f1a6b|Peter Bacon Darwin|Tue Feb 21 17:08:22 2017 +0000|fix(aio): remove unused extractTitleFromGuides processor
dfed38813|Peter Bacon Darwin|Tue Feb 21 16:57:19 2017 +0000|fix(aio): convert API and content docs to JSON
5e9474d24|Peter Bacon Darwin|Tue Feb 21 13:31:12 2017 +0000|feat(aio): include guide and tutorial in the doc generation
b92f52649|Peter Bacon Darwin|Tue Feb 21 13:04:30 2017 +0000|fix(aio): remove unused `getExampleFilename` service
3f8d5ac47|Peter Bacon Darwin|Tue Feb 21 13:09:57 2017 +0000|feat(aio): support annotating JSON files with doc-regions
bee567afa|Peter Bacon Darwin|Tue Feb 21 13:05:04 2017 +0000|fix(aio): add `@suppress` tag that is used in the API docs
649bab8ff|Peter Bacon Darwin|Tue Feb 21 10:17:08 2017 +0000|fix(aio): handle html docregions that do not end on the same line
6a9251874|Peter Bacon Darwin|Tue Feb 21 07:25:27 2017 +0000|fix(aio): region parser error line numbers were off by one
c208f9746|Peter Bacon Darwin|Tue Feb 21 17:54:57 2017 +0000|fix(aio): correctly handle "empty" region names
2da384467|Jason Aden|Thu Feb 23 22:53:17 2017 -0800|build(language-service): support deep import bundling of language services (#14689)
41da5998c|Victor Berchet|Thu Feb 23 22:12:30 2017 -0800|feat(router): add an option to rerun guards and resolvers when query changes (#14624)
be8510356|Matias Niemelä|Thu Feb 23 21:23:57 2017 -0800|fix(animations): microtasks should not be timeouts (#14687)
01907bafb|Victor Berchet|Thu Feb 23 21:14:04 2017 -0800|build(platform-server): update parse5 to v3 (#14538)
39f56fafd|Marc Laval|Wed Feb 15 18:50:03 2017 +0100|feat(compiler-cli): add an `outFile` option to ng-xi18n
234f05996|Marc Laval|Thu Feb 16 17:03:18 2017 +0100|feat(compiler-cli): add a `locale` option to ng-xi18n
e99d72161|Victor Berchet|Tue Jan 10 19:07:03 2017 -0800|feat(compiler): Add a `enableLegacyTemplate` option to support `<template>`
bf8eb4124|Victor Berchet|Mon Jan 9 13:16:46 2017 -0800|feat(compiler): introduce `<ng-template>`, deprecate `<template>` and `template` attribute
3f519207a|Victor Berchet|Mon Jan 9 13:16:37 2017 -0800|refactor(compiler): misc + add a test for directives on inline templates
ee747f7d0|Dzmitry Shylovich|Fri Feb 24 05:04:51 2017 +0300|refactor(core): change abstract classes for interfaces (#12324)
a23634dfd|Chuck Jazdzewski|Thu Feb 23 17:23:56 2017 -0800|fix(common): do not reference deprecated classes in providers (#14523) (#14523)
c53621be8|Jason Aden|Thu Feb 23 16:39:44 2017 -0800|build: resolve review comments on flat modules PR and fix more bugs (#14660)
4b54c0e23|Tobias Bosch|Tue Feb 21 09:48:09 2017 -0800|refactor(core): enable new animations dsl
ccb636c2e|Tobias Bosch|Mon Feb 20 08:00:31 2017 -0800|refactor: deprecate `RootRenderer` / `Renderer`
d3a98c74d|Tobias Bosch|Tue Feb 21 08:15:33 2017 -0800|feat(core): enable new view engine
187f7b68f|Matias Niemelä|Thu Feb 23 12:52:41 2017 -0800|refactor(animations): always remove elements right away unless they have a leave animation
835e18709|Matias Niemelä|Thu Feb 23 11:34:14 2017 -0800|refactor(animations): always flush animations when inserting children
36b78e950|Matias Niemelä|Thu Feb 23 09:41:00 2017 -0800|refactor(animations): defer the noop engine's event deregistration
4301dce7b|Tobias Bosch|Wed Feb 22 15:33:27 2017 -0800|fix(packaging): properly build the core-testing bundle
6277f1618|Tobias Bosch|Thu Feb 23 11:33:59 2017 -0800|fix: small fixes for view engine
e8d2743cf|Matias Niemelä|Thu Feb 23 08:51:00 2017 -0800|feat(animations): noop animation module and zone fixes (#14661)
ab3527c99|Tobias Bosch|Wed Feb 22 10:05:56 2017 -0800|refactor(core): view engine - misc
5049a50bf|Tobias Bosch|Tue Feb 21 13:56:56 2017 -0800|fix(core): host bindings and host listeners for animations
6b7937f11|Igor Minar|Wed Feb 22 22:00:01 2017 -0800|test: fix flaky e2e inbox-app test due to net::ERR_SSL_PROTOCOL_ERROR from fetching google fonts (#14665)
175dbce35|George Kalpakas|Thu Feb 23 06:55:25 2017 +0200|build: check yarn version in `check-environment` (#14499)
e8a27447c|Ward Bell|Wed Feb 22 15:42:12 2017 -0800|ci: update local chrome to v56
9a2ea55bf|Ward Bell|Mon Feb 20 19:05:40 2017 -0800|build(aio): upgrade to CLI beta.32 and MD beta.2
a26eb4c04|Ward Bell|Mon Feb 20 22:28:40 2017 -0800|test(aio): redefine pipe test as a pending test to confirm code example
801b09066|Chuck Jazdzewski|Wed Feb 22 17:23:08 2017 -0800|fix(compiler-cli): import shallow import to @angular/upgrade/static correctly (#14658)
a1d476919|vikerman|Wed Feb 22 16:49:46 2017 -0800|feat: add a PLATFORM_ID token that provides a platform id Object. (#14647)
88bc14343|Alex Rickabaugh|Wed Feb 22 16:06:21 2017 -0800|fix: app ids for better <style> management for ssr (#14632)
830393d23|Matias Niemelä|Wed Feb 22 15:14:49 2017 -0800|refactor(animations): support browser animation rendering (#14578)
88755b0da|Pete Bacon Darwin|Wed Feb 22 19:27:09 2017 +0000|build(aio): update dgeni-packages to 0.16.8 (#14597)
c9bfc59a2|Chuck Jazdzewski|Wed Feb 22 10:57:01 2017 -0800|fix(tsc-wrapped): use agreed on options names (#14630)
fcc1d17cc|Chuck Jazdzewski|Sat Feb 18 21:28:27 2017 -0800|fix(compiler-cli): avoid generating unnecessary factories
de795ea23|Jason Aden|Fri Jan 27 17:39:48 2017 -0800|perf: distrubute smaller bundled code and include es2015 bundle
738d93caf|Miško Hevery|Fri Feb 17 12:55:55 2017 -0800|refactor: rewrite private export using the ɵ prefix
bb0460b93|Tobias Bosch|Mon Feb 20 15:06:23 2017 -0800|refactor(core): don’t use switch fall through but rather multiple `if`s
90226f771|Tobias Bosch|Tue Feb 21 08:15:15 2017 -0800|refactor(core): conditionally disable tests for the view engine.
